applicant_id,year,month,avg_balance,min_balance,overdraft_days,emi_bounces,salary_credit_flag,vendor_credit_regularity
84,2024,11,636783.47,-93653.94,4,4,1,0.66
84,2024,12,445426.51,-57941.48,0,1,1,0.53
85,2024,1,88110.45,62023.22,1,0,0,0.63
85,2024,2,92361.88,62365.79,3,0,1,0.75
85,2024,3,114960.64,58836.33,1,0,0,0.98
85,2024,4,88122.88,50318.99,0,0,1,0.79
85,2024,5,86406.95,67740.59,0,0,1,0.65
85,2024,6,118128.55,50053.15,0,0,1,0.7
85,2024,7,79099.25,32135.55,1,0,1,0.65
85,2024,8,84447.16,39083.16,1,0,0,0.79
85,2024,9,87344.91,62393.27,0,0,1,0.61
85,2024,10,91147.72,51886.56,1,0,1,0.81
85,2024,11,104110.95,52320.63,3,0,1,0.92
85,2024,12,103272.38,43665.51,0,0,1,0.92
86,2024,1,2007687.03,1280744.63,1,0,1,0.9
86,2024,2,1829570.04,1347647.29,0,0,1,0.66
86,2024,3,2091330.45,924604.05,1,0,0,0.97
86,2024,4,1991657.99,1575478.54,2,1,1,0.7
86,2024,5,2479565.61,1675531.5,1,0,0,0.93
86,2024,6,1736111.11,949447.04,1,0,1,0.63
86,2024,7,1814439.68,901437.54,4,1,1,0.9
86,2024,8,1724811.87,1302784.5,2,0,1,0.92
86,2024,9,2371618.38,1866465.89,0,1,1,0.88
86,2024,10,1662734.99,1097008.44,0,0,0,0.66
86,2024,11,1826338.44,1195877.27,0,0,1,0.65
86,2024,12,2202101.49,905299.75,2,0,0,0.6
87,2024,1,1341346.46,957216.68,0,0,0,0.74
87,2024,2,1691568.27,855783.59,0,1,1,0.86
87,2024,3,1676019.29,1304768.73,1,0,1,0.9
87,2024,4,1387159.45,630374.73,0,0,0,0.91
87,2024,5,1270531.56,856551.43,0,0,1,0.87
87,2024,6,1421043.54,985953.11,3,0,1,0.77
87,2024,7,1822528.88,969184.71,2,0,1,0.68
87,2024,8,1425242.77,1123790.38,1,0,0,0.76
87,2024,9,1463919.1,898177.35,0,0,1,0.71
87,2024,10,1678192.62,1320728.88,4,0,0,0.67
87,2024,11,1602534.7,1021238.87,1,0,1,0.93
87,2024,12,1895390.57,1316773.05,1,0,1,0.85
88,2024,1,371937.03,286548.81,2,0,0,0.8
88,2024,2,435254.45,189427.95,1,0,1,0.87
88,2024,3,462657.49,251817.48,1,0,1,0.92
88,2024,4,376175.99,192677.16,0,0,1,0.88
88,2024,5,362179.95,276668.84,1,0,1,0.83
88,2024,6,313893.05,179187.48,0,0,0,0.92
88,2024,7,416552.03,312212.36,2,1,1,0.97
88,2024,8,331563.72,230995.88,2,0,1,0.78
88,2024,9,402823.67,256790.87,0,0,1,0.91
88,2024,10,480892.0,358811.54,4,0,1,0.86
88,2024,11,334216.3,136646.25,0,0,0,0.94
88,2024,12,376624.17,272649.71,0,0,0,0.74
89,2024,1,913709.92,575090.73,0,1,1,1.0
89,2024,2,782185.75,510683.81,1,0,0,0.7
89,2024,3,897089.4,407664.67,3,0,1,0.87
89,2024,4,932927.91,448287.47,0,0,1,0.87
89,2024,5,885677.38,584222.85,1,0,1,0.69
89,2024,6,981244.29,489258.33,0,0,1,0.85
89,2024,7,1144410.31,887069.49,0,0,1,0.78
89,2024,8,1134039.41,647481.95,1,0,1,0.91
89,2024,9,974695.45,672894.15,3,0,1,0.73
89,2024,10,1054896.89,571477.4,0,0,1,0.85
89,2024,11,1112118.81,521939.92,0,0,1,0.89
89,2024,12,1111326.12,747279.68,0,0,1,0.95
90,2024,1,829193.56,613605.39,2,0,1,0.97
90,2024,2,822253.53,646288.26,3,1,1,0.76
90,2024,3,901240.21,526926.21,0,0,1,0.97
90,2024,4,1027688.87,813310.52,1,1,1,0.71
90,2024,5,891772.02,385519.78,1,0,1,0.82
90,2024,6,781211.7,317455.76,0,1,0,0.6
90,2024,7,785060.39,539637.49,1,0,1,0.66
90,2024,8,1033518.92,553350.16,1,0,1,0.74
90,2024,9,1168710.56,910366.09,2,0,1,0.78
90,2024,10,943891.22,480594.49,1,0,1,0.68
90,2024,11,823952.07,577428.41,0,0,1,0.93
90,2024,12,1057206.91,479208.13,1,0,1,0.78
91,2024,1,751009.37,67015.52,7,0,1,0.24
91,2024,2,429777.19,-83394.07,7,0,1,0.39
91,2024,3,744512.88,-123696.26,16,0,1,0.3
91,2024,4,494853.22,147632.47,6,0,1,0.46
91,2024,5,651935.17,126246.39,11,1,1,0.69
91,2024,6,540260.21,128200.06,4,2,1,0.23
91,2024,7,606052.32,-87453.74,8,2,0,0.21
91,2024,8,647519.36,51617.74,2,0,1,0.23
91,2024,9,385611.91,79031.15,8,1,0,0.69
91,2024,10,678346.6,149676.03,11,1,1,0.43
91,2024,11,817634.62,-120417.0,9,0,1,0.27
91,2024,12,465889.39,127305.12,19,1,1,0.67
92,2024,1,339436.87,98216.88,12,0,1,0.28
92,2024,2,601177.32,179656.9,9,0,1,0.5
92,2024,3,612558.71,38433.59,10,1,1,0.41
92,2024,4,317668.18,-54195.44,8,2,0,0.28
92,2024,5,594981.65,23082.04,0,0,1,0.64
92,2024,6,368892.48,34001.41,10,3,1,0.58
92,2024,7,393767.51,38630.36,7,2,1,0.52
92,2024,8,492650.64,-89218.38,7,3,0,0.32
92,2024,9,456375.18,50356.75,2,1,1,0.59
92,2024,10,623084.44,170125.8,1,1,1,0.26
92,2024,11,651867.4,-120740.15,9,1,0,0.28
92,2024,12,713849.25,44892.13,6,1,1,0.23
93,2024,1,70962.89,41580.2,7,0,1,0.6
93,2024,2,48122.62,23503.76,0,0,1,0.61
93,2024,3,56547.55,37312.92,2,0,1,0.81
93,2024,4,63802.56,34149.29,0,0,1,1.0
93,2024,5,47429.52,25332.26,1,0,1,0.72
93,2024,6,69909.14,38892.59,0,0,1,0.85
93,2024,7,49693.87,28409.96,0,0,1,0.74
93,2024,8,66161.52,30019.69,4,0,1,0.72
93,2024,9,60187.86,42503.05,3,0,0,0.73
93,2024,10,51965.31,29128.97,1,0,1,0.64
93,2024,11,50124.22,25982.28,3,0,1,0.95
93,2024,12,47699.33,34040.37,0,0,1,0.97
94,2024,1,2284779.95,1317513.6,6,0,1,0.96
94,2024,2,1796285.94,1085490.59,0,0,1,0.93
94,2024,3,2265443.9,1389078.17,3,0,1,0.78
94,2024,4,1499711.65,837014.06,3,0,1,0.92
94,2024,5,2293394.63,1183113.59,1,0,1,0.64
94,2024,6,1938246.57,1192389.96,0,0,1,0.96
94,2024,7,1487646.82,690332.18,3,0,1,0.83
94,2024,8,2081873.16,1129519.54,2,0,1,0.87
94,2024,9,2218247.38,1758783.23,0,0,1,0.99
94,2024,10,1814903.47,938468.74,1,1,1,0.79
94,2024,11,1483904.69,895661.63,1,0,1,0.78
94,2024,12,2299988.57,1747931.57,0,0,0,0.96
95,2024,1,175739.61,137771.81,1,0,1,0.87
95,2024,2,188704.79,148238.93,1,0,0,0.91
95,2024,3,184136.29,146589.05,1,0,0,1.0
95,2024,4,120257.56,85644.0,3,0,1,0.78
95,2024,5,176496.37,78727.19,0,0,1,0.69
95,2024,6,175603.52,96979.32,2,0,1,0.6
95,2024,7,118333.89,88623.57,0,0,1,0.97
95,2024,8,166568.32,69704.03,1,0,0,0.98
95,2024,9,138131.67,100623.6,1,0,1,0.99
95,2024,10,166632.81,74985.42,3,0,1,0.81
95,2024,11,138005.99,104333.92,0,0,1,0.84
95,2024,12,177607.34,129040.05,0,0,1,0.61
96,2024,1,141499.38,109726.62,1,1,1,0.64
96,2024,2,166658.48,68755.74,2,0,1,0.62
96,2024,3,157063.84,104320.31,1,0,1,1.0
96,2024,4,134002.06,77060.99,0,0,1,0.86
96,2024,5,133601.39,80360.38,2,0,1,0.88
96,2024,6,168995.71,127898.33,3,0,1,0.88
96,2024,7,157703.1,79164.86,1,0,1,0.75
96,2024,8,143171.67,73903.5,0,0,1,0.82
96,2024,9,119359.44,71897.57,1,1,1,0.95
96,2024,10,156809.07,100631.41,1,0,0,0.8
96,2024,11,125285.75,78777.34,1,0,0,0.63
96,2024,12,122626.89,91701.32,3,0,1,0.93
97,2024,1,1455277.25,909948.14,2,0,1,0.61
97,2024,2,1530419.31,1205872.05,0,0,0,0.86
97,2024,3,2152559.44,1083656.53,6,0,1,0.91
97,2024,4,1759654.87,959630.29,0,0,1,0.93
97,2024,5,1744180.04,1183063.37,0,0,1,0.76
97,2024,6,1849301.86,910354.53,0,0,0,0.63
97,2024,7,1975589.04,1083083.59,1,0,1,0.86
97,2024,8,1915418.84,1111034.52,0,0,1,0.93
97,2024,9,1959528.72,1085474.57,2,0,1,0.94
97,2024,10,1826528.55,822465.54,0,0,1,0.8
97,2024,11,1892946.63,1200972.81,1,0,1,0.72
97,2024,12,1411295.26,769865.39,2,0,1,0.72
98,2024,1,1165560.41,699932.66,3,0,1,1.0
98,2024,2,996881.29,465189.18,0,0,1,0.77
98,2024,3,1218201.52,689089.86,0,0,1,0.84
98,2024,4,1266717.55,624319.24,0,0,1,0.81
98,2024,5,883066.31,635951.28,3,0,1,0.66
98,2024,6,957712.96,397421.39,3,0,1,0.66
98,2024,7,879827.95,383239.69,0,0,1,0.88
98,2024,8,977320.39,711800.96,2,0,0,0.96
98,2024,9,1312004.88,662743.58,0,0,1,0.61
98,2024,10,1022128.8,622709.57,0,0,0,0.73
98,2024,11,931838.25,519106.73,0,0,1,0.74
98,2024,12,1093379.67,547980.72,0,0,1,0.78
99,2024,1,473935.89,297986.27,0,1,1,0.82
99,2024,2,582977.2,386334.52,0,0,1,0.73
99,2024,3,580308.45,332406.76,0,0,1,0.95
99,2024,4,563480.99,385882.64,1,0,1,0.83
99,2024,5,470310.82,235218.62,1,0,1,0.79
99,2024,6,587391.49,325902.31,0,0,0,0.62
99,2024,7,503965.66,223930.21,3,0,1,0.93
99,2024,8,568037.81,439495.74,0,0,1,0.72
99,2024,9,408158.11,195250.79,2,0,1,0.92
99,2024,10,401063.73,244682.68,1,0,0,0.74
99,2024,11,474976.43,272466.83,0,0,1,0.83
99,2024,12,380570.3,275936.75,1,0,1,0.6
100,2024,1,2249779.32,1445903.95,3,0,1,0.62
100,2024,2,2289747.67,1594768.91,3,0,1,0.95
100,2024,3,2382086.58,1385608.85,2,0,0,0.64
100,2024,4,2239021.87,1466059.34,2,0,1,0.83
100,2024,5,2173163.7,1201925.39,1,0,1,0.93
100,2024,6,1880484.93,889749.35,4,0,1,0.61
100,2024,7,1694022.31,1214268.81,0,0,1,0.84
100,2024,8,1978236.19,1019146.81,0,0,1,0.89
100,2024,9,2119638.41,925301.58,3,0,1,0.71
100,2024,10,1784279.12,1387740.73,0,0,1,0.84
100,2024,11,2118674.36,1605080.94,0,0,1,0.62
100,2024,12,1668440.63,1300093.07,2,0,1,0.62
101,2024,1,86075.04,59822.2,1,0,0,0.7
101,2024,2,85449.45,66317.66,2,1,1,0.83
101,2024,3,72959.84,29298.03,1,1,1,0.97
101,2024,4,86837.38,50992.9,3,1,1,0.64
101,2024,5,75445.84,50985.08,2,0,0,0.98
101,2024,6,81164.09,53343.29,3,0,1,0.8
101,2024,7,78156.57,44942.25,1,0,1,0.78
101,2024,8,75130.73,46803.93,3,0,1,0.64
101,2024,9,98158.95,55215.84,0,1,1,0.64
101,2024,10,71088.21,50384.48,4,0,0,0.9
101,2024,11,80692.93,33923.45,0,0,0,0.66
101,2024,12,87695.4,42363.68,3,1,1,0.7
102,2024,1,1315018.96,774572.34,0,0,1,0.94
102,2024,2,1604700.93,965546.31,0,0,1,0.96
102,2024,3,1172037.48,883512.55,0,0,1,0.83
102,2024,4,1422852.14,593842.23,4,0,0,0.78
102,2024,5,1128661.06,650833.09,4,0,1,0.84
102,2024,6,1236501.37,824972.71,0,0,1,0.64
102,2024,7,1543010.38,672488.51,2,0,0,0.98
102,2024,8,1571073.01,1072224.75,0,0,1,0.94
102,2024,9,1090440.03,437857.59,3,0,1,0.71
102,2024,10,1599042.95,890536.43,1,0,1,0.72
102,2024,11,1535498.98,1110696.37,0,0,0,0.77
102,2024,12,1478602.86,1171396.15,0,0,1,0.88
103,2024,1,1201473.37,940821.17,2,0,1,0.76
103,2024,2,983081.57,411697.78,2,0,1,0.85
103,2024,3,1202375.63,634665.64,2,0,0,0.79
103,2024,4,852694.52,597094.17,1,0,0,0.69
103,2024,5,1191777.08,794010.27,3,0,1,0.68
103,2024,6,1111374.56,633096.1,1,0,1,0.98
103,2024,7,898148.84,492069.21,2,0,1,0.77
103,2024,8,910250.07,532503.99,1,0,1,0.61
103,2024,9,1066954.6,520767.45,2,0,1,0.88
103,2024,10,1139061.7,802225.93,0,0,1,0.77
103,2024,11,1154968.21,492043.23,2,0,1,0.72
103,2024,12,820621.09,430861.74,1,0,1,0.68
104,2024,1,956113.9,54820.48,15,1,1,0.25
104,2024,2,1062707.16,-2187.42,2,0,1,0.54
104,2024,3,955740.05,-18670.05,8,0,1,0.49
104,2024,4,708620.91,-126922.85,18,1,1,0.66
104,2024,5,1017563.56,-87171.55,15,0,1,0.31
104,2024,6,551022.77,46663.06,15,3,1,0.4
104,2024,7,613746.67,-79887.8,0,2,0,0.2
104,2024,8,1049513.52,-142795.74,8,0,1,0.25
104,2024,9,672810.22,174193.62,10,2,1,0.52
104,2024,10,578172.33,69720.08,4,2,1,0.31
104,2024,11,484925.16,-79991.63,2,0,1,0.27
104,2024,12,587957.56,-63239.1,8,1,0,0.62
105,2024,1,176475.94,112262.52,0,0,0,0.66
105,2024,2,197232.53,138631.54,2,0,1,0.72
105,2024,3,176231.97,113306.98,2,0,0,0.75
105,2024,4,227932.29,176445.74,2,0,1,0.83
105,2024,5,163437.89,118019.21,0,0,1,0.87
105,2024,6,180787.26,76251.38,2,0,1,0.82
105,2024,7,261279.21,135244.18,0,0,1,0.8
105,2024,8,165923.3,131211.48,5,0,1,0.8
105,2024,9,259451.44,142935.52,0,0,1,0.72
105,2024,10,229665.21,92313.82,5,0,1,0.99
105,2024,11,201934.96,93598.4,1,0,1,0.87
105,2024,12,214090.7,114357.86,1,0,1,0.67
106,2024,1,466523.18,91615.1,16,1,1,0.39
106,2024,2,565210.53,-53492.9,13,2,0,0.66
106,2024,3,423101.97,87712.77,10,0,1,0.44
106,2024,4,372328.1,79661.24,13,1,1,0.41
106,2024,5,518354.54,80760.79,12,0,0,0.44
106,2024,6,505784.3,17076.5,10,0,1,0.3
106,2024,7,350003.74,41656.32,17,2,1,0.64
106,2024,8,411892.14,-60680.95,9,1,1,0.38
106,2024,9,370241.42,60880.22,2,3,1,0.39
106,2024,10,611141.32,143645.38,19,1,1,0.4
106,2024,11,458764.67,82061.85,17,0,1,0.57
106,2024,12,602455.68,163460.26,3,1,0,0.51
107,2024,1,2514065.47,1900124.44,1,0,1,0.9
107,2024,2,2188285.43,1671042.63,0,0,1,0.74
107,2024,3,2243980.28,1271966.94,2,0,1,0.63
107,2024,4,2382880.3,1882491.54,1,0,1,0.69
107,2024,5,2085633.73,1288467.4,0,0,1,0.65
107,2024,6,2012158.89,1276205.33,2,0,1,0.92
107,2024,7,1754015.44,1379046.34,2,0,1,0.84
107,2024,8,2149296.0,1553556.68,1,0,1,0.64
107,2024,9,2460963.34,1011754.16,3,0,0,0.75
107,2024,10,1731538.92,696704.68,1,0,1,0.66
107,2024,11,1766423.47,1362393.43,1,0,1,0.7
107,2024,12,2223028.19,1492887.28,1,0,0,0.72
108,2024,1,1176960.81,557216.08,1,1,1,0.65
108,2024,2,1008894.48,740021.62,0,0,1,0.67
108,2024,3,1381943.71,688144.34,0,1,1,0.87
108,2024,4,1128313.25,710970.54,0,0,0,0.88
108,2024,5,962551.26,609038.57,0,1,1,1.0
108,2024,6,1115536.32,599156.19,2,0,1,0.98
108,2024,7,1433221.85,1060547.47,0,0,1,0.81
108,2024,8,1390805.33,1062392.02,2,0,1,0.79
108,2024,9,1063863.83,635259.92,3,1,0,0.77
108,2024,10,1256734.3,954067.07,0,0,1,0.88
108,2024,11,982552.35,773214.59,0,0,1,0.96
108,2024,12,1254977.9,831693.32,1,1,1,0.89
109,2024,1,895862.69,146513.97,9,2,1,0.34
109,2024,2,962393.88,-106478.68,10,0,0,0.3
109,2024,3,979375.21,-189695.74,21,1,1,0.39
109,2024,4,1009891.54,-112123.99,7,2,1,0.55
109,2024,5,614731.66,103283.36,9,1,1,0.38
109,2024,6,784556.89,-15320.06,22,1,0,0.53
109,2024,7,632155.87,-56817.36,6,1,1,0.25
109,2024,8,758235.32,-41652.37,14,0,1,0.46
109,2024,9,667483.21,163712.73,3,0,0,0.45
109,2024,10,1036941.49,-164126.47,1,1,0,0.42
109,2024,11,1074222.95,315400.49,11,0,1,0.43
109,2024,12,890123.38,149921.2,0,1,0,0.68
110,2024,1,709836.3,532284.34,2,0,1,0.9
110,2024,2,544281.83,254966.97,2,0,1,0.85
110,2024,3,810800.21,630095.76,2,0,1,0.68
110,2024,4,765926.55,416974.71,2,0,1,0.68
110,2024,5,563994.82,375562.66,2,0,1,0.61
110,2024,6,716713.93,430544.56,3,0,1,0.67
110,2024,7,689415.7,339932.93,5,0,1,0.8
110,2024,8,704761.97,488776.83,0,0,1,0.82
110,2024,9,758078.53,422311.41,1,0,1,0.86
110,2024,10,710757.92,375829.08,0,0,0,0.89
110,2024,11,594029.68,277292.56,1,0,1,0.86
110,2024,12,783232.94,485133.82,4,0,0,0.83
111,2024,1,924858.93,-124654.29,0,0,0,0.38
111,2024,2,506370.5,107962.5,16,2,1,0.33
111,2024,3,527457.02,-4390.63,5,2,1,0.22
111,2024,4,751222.36,-13568.3,10,3,0,0.29
111,2024,5,594042.05,-99162.47,8,2,1,0.43
111,2024,6,570815.35,157249.24,23,2,1,0.6
111,2024,7,675544.55,90622.06,8,2,1,0.34
111,2024,8,871425.03,17399.41,5,3,1,0.42
111,2024,9,644665.63,-66000.02,9,1,0,0.53
111,2024,10,951387.59,187027.22,2,2,1,0.61
111,2024,11,786763.64,-147423.83,13,1,1,0.52
111,2024,12,463189.59,-35560.78,11,0,1,0.69
112,2024,1,999669.34,700993.58,1,0,1,0.94
112,2024,2,1180263.93,847773.34,1,0,1,0.76
112,2024,3,1284710.63,687745.68,4,0,1,0.71
112,2024,4,1225586.59,768807.67,0,1,1,0.92
112,2024,5,985144.76,748511.68,1,0,1,0.95
112,2024,6,1016805.63,468776.03,0,0,0,0.68
112,2024,7,1146819.5,564236.56,1,0,1,0.78
112,2024,8,1327435.16,702263.81,3,0,0,0.68
112,2024,9,1148764.1,729720.71,4,0,1,0.88
112,2024,10,1267747.96,904583.93,1,0,1,0.74
112,2024,11,1210672.33,567271.29,3,0,1,0.84
112,2024,12,1367211.93,930025.31,1,0,1,0.96
113,2024,1,300450.24,218196.27,0,0,1,0.7
113,2024,2,330943.92,212654.86,0,0,1,0.81
113,2024,3,347634.35,157869.82,0,0,1,0.78
113,2024,4,428154.15,238550.13,2,0,0,0.87
113,2024,5,309192.34,214337.41,1,0,1,0.77
113,2024,6,473936.24,279304.12,0,0,1,0.73
113,2024,7,338174.23,177438.37,2,0,1,0.6
113,2024,8,451980.44,255099.83,1,0,1,0.68
113,2024,9,343174.73,257727.98,0,1,1,0.64
113,2024,10,457535.81,363274.13,0,0,1,0.67
113,2024,11,326497.86,244056.14,1,0,0,0.82
113,2024,12,362092.61,149494.21,2,0,1,0.71
114,2024,1,2016821.7,1333042.72,1,0,1,0.72
114,2024,2,1405233.63,605653.54,1,0,1,0.79
114,2024,3,1522434.11,954644.8,1,0,1,0.79
114,2024,4,1351957.35,840492.16,0,0,0,0.89
114,2024,5,1528246.32,756565.7,0,0,1,0.64
114,2024,6,1376237.28,1089265.65,1,0,1,0.76
114,2024,7,1426416.56,714164.17,1,0,0,0.75
114,2024,8,1689779.1,974772.35,1,0,1,0.7
114,2024,9,1810981.69,1174798.99,0,0,1,0.81
114,2024,10,1745119.35,780595.49,3,0,0,0.7
114,2024,11,1937814.66,977503.92,5,0,1,0.99
114,2024,12,1463896.8,748320.11,0,0,0,0.95
115,2024,1,1348374.22,790437.23,2,0,0,0.96
115,2024,2,1248939.5,537653.31,0,0,0,0.89
115,2024,3,1793350.55,1365879.65,3,0,1,0.7
115,2024,4,1686431.84,933559.9,1,0,1,0.67
115,2024,5,1680924.51,720115.77,1,1,1,0.71
115,2024,6,1624205.65,1033214.39,0,0,0,0.65
115,2024,7,1525873.56,862558.22,0,0,1,0.9
115,2024,8,1724708.3,791320.41,1,0,0,0.94
115,2024,9,1527811.96,1038944.85,2,0,1,0.61
115,2024,10,1702846.48,862498.63,0,0,1,0.63
115,2024,11,1738222.53,916683.71,2,0,1,0.66
115,2024,12,1142945.44,873107.06,0,1,0,0.9
116,2024,1,2486065.72,1611949.12,0,0,1,0.77
116,2024,2,2519072.44,1651374.62,1,0,0,0.65
116,2024,3,2446939.52,1237440.31,0,0,1,0.88
116,2024,4,1609310.52,941184.89,1,0,1,0.76
116,2024,5,2199239.26,1728512.32,4,0,1,0.8
116,2024,6,1633860.82,697625.13,0,1,1,0.63
116,2024,7,1958933.42,1286344.27,3,0,1,0.69
116,2024,8,2403062.54,1843010.85,3,0,1,0.63
116,2024,9,1740057.3,1186462.04,0,0,1,0.94
116,2024,10,2162830.74,1260460.82,1,0,1,0.73
116,2024,11,2453652.33,1862488.52,1,0,1,0.88
116,2024,12,1799019.17,964284.51,0,0,1,0.8
117,2024,1,1427169.4,1045724.91,4,0,1,0.76
117,2024,2,1551022.11,682266.71,1,0,1,0.75
117,2024,3,1519439.91,670605.94,0,0,1,0.6
117,2024,4,1450675.43,1146173.28,1,0,1,0.74
117,2024,5,1654438.6,1013005.47,3,0,1,0.91
117,2024,6,1714114.02,977411.75,0,0,1,0.61
117,2024,7,1275143.37,748765.7,1,0,0,0.97
117,2024,8,1634841.22,1175253.67,2,0,0,0.63
117,2024,9,1330077.36,884919.42,0,0,1,0.75
117,2024,10,1139107.6,466277.47,0,0,1,0.91
117,2024,11,1265877.15,760391.79,0,0,1,0.99
117,2024,12,1340680.82,665193.66,2,0,1,0.66
118,2024,1,621835.59,483841.22,2,0,1,0.73
118,2024,2,530701.4,357014.27,0,0,1,0.75
118,2024,3,479706.42,359872.58,1,0,1,0.7
118,2024,4,513671.3,394599.18,0,0,0,0.66
118,2024,5,507972.72,369350.76,1,0,1,0.82
118,2024,6,576796.08,378429.58,1,0,1,0.63
118,2024,7,465602.94,215629.75,4,0,1,0.79
118,2024,8,584317.04,365223.36,0,0,1,0.9
118,2024,9,463553.93,331262.71,0,0,1,0.76
118,2024,10,670877.7,419631.21,0,0,0,0.62
118,2024,11,556916.27,282736.36,2,0,0,0.78
118,2024,12,444499.33,279207.81,1,0,0,0.63
119,2024,1,316616.07,239227.81,0,0,1,0.69
119,2024,2,380485.37,182894.19,0,0,1,0.98
119,2024,3,304705.76,141508.4,1,0,0,0.71
119,2024,4,335500.0,156689.1,2,0,1,0.71
119,2024,5,329478.35,164220.95,1,0,1,0.71
119,2024,6,362617.27,221280.23,2,1,0,0.68
119,2024,7,326926.31,176452.37,1,0,1,0.84
119,2024,8,377909.01,157371.42,2,0,1,0.64
119,2024,9,277885.88,209449.33,4,1,1,0.75
119,2024,10,400457.54,288870.12,0,0,1,0.69
119,2024,11,310265.63,189775.95,3,0,1,0.72
119,2024,12,334757.74,222944.67,0,0,1,0.87
120,2024,1,1905692.55,1184064.08,0,1,0,0.62
120,2024,2,1501031.72,744689.08,1,0,1,0.77
120,2024,3,1852300.1,1437045.96,0,0,1,0.91
120,2024,4,1786857.18,1396702.39,1,0,1,0.75
120,2024,5,2040258.07,863578.05,0,0,1,0.7
120,2024,6,1776511.4,1322340.78,1,0,1,0.7
120,2024,7,1574292.3,1197559.51,1,0,1,0.66
120,2024,8,1813903.6,896096.9,0,0,1,0.62
120,2024,9,1648912.05,824118.98,0,0,1,0.86
120,2024,10,2096599.12,1663355.69,1,0,1,0.72
120,2024,11,2159161.73,888272.11,4,0,1,0.61
120,2024,12,1599663.76,1148969.34,2,1,1,0.61
121,2024,1,1882688.72,1315133.4,2,0,1,0.72
121,2024,2,1272851.16,983937.07,0,0,1,0.96
121,2024,3,1871820.15,1298863.9,2,0,0,0.7
121,2024,4,1764040.15,1114096.42,4,0,0,0.7
121,2024,5,1475381.57,783245.54,0,0,0,0.79
121,2024,6,1183312.41,581664.22,0,0,1,0.92
121,2024,7,1308387.66,765195.86,1,0,1,0.64
121,2024,8,1350562.18,1073083.2,3,0,1,0.82
121,2024,9,1803923.55,1239890.72,0,0,1,0.98
121,2024,10,1848370.87,1023326.92,3,0,1,0.89
121,2024,11,1671024.1,1058745.35,3,1,1,0.73
121,2024,12,1371379.31,712309.31,1,0,1,0.7
122,2024,1,419443.56,179949.73,0,0,1,0.75
122,2024,2,637087.05,472416.41,2,0,1,0.81
122,2024,3,477457.95,361068.87,4,0,1,0.91
122,2024,4,537260.15,362649.19,0,0,0,0.91
122,2024,5,508360.89,394261.52,1,0,1,0.9
122,2024,6,520651.74,238094.62,0,0,1,0.86
122,2024,7,444659.62,267419.82,0,1,1,0.61
122,2024,8,431419.73,256014.44,0,0,1,0.88
122,2024,9,481112.6,356141.77,0,0,1,0.62
122,2024,10,468687.66,243356.27,1,0,1,0.9
122,2024,11,587990.35,255847.03,5,0,1,0.95
122,2024,12,457347.64,246109.91,4,0,1,0.86
123,2024,1,1294787.63,582914.48,1,0,1,0.82
123,2024,2,1511089.82,1160774.56,4,0,1,0.98
123,2024,3,1785966.08,1086630.8,0,0,1,0.8
123,2024,4,1229080.63,651462.5,1,0,1,0.93
123,2024,5,1453039.74,906509.62,0,1,1,0.83
123,2024,6,1322315.75,1023060.95,0,1,1,0.7
123,2024,7,1395724.58,1051041.05,2,0,1,0.73
123,2024,8,1801780.9,878608.58,1,0,1,0.83
123,2024,9,1244814.04,949195.21,0,0,1,0.97
123,2024,10,1586473.29,677345.4,1,0,1,0.65
123,2024,11,1458997.94,914796.56,0,0,1,0.94
123,2024,12,1696326.2,1273842.9,2,0,1,0.83
124,2024,1,1304551.29,849248.82,1,0,1,1.0
124,2024,2,1088268.92,533019.69,1,1,1,0.74
124,2024,3,1240779.17,689218.67,0,1,1,0.95
124,2024,4,1046716.79,654574.3,3,0,1,0.63
124,2024,5,1365828.74,619618.09,3,0,1,0.71
124,2024,6,865291.92,514972.44,0,0,0,0.68
124,2024,7,1166635.5,701105.72,0,0,1,0.77
124,2024,8,869052.93,529832.16,4,0,1,0.87
124,2024,9,1085691.15,499377.08,2,0,1,0.68
124,2024,10,1112772.8,730501.18,0,0,1,0.74
124,2024,11,1253027.31,584512.83,1,0,1,0.84
124,2024,12,1289492.92,969632.93,1,1,1,0.94
125,2024,1,489597.59,199455.43,2,0,1,0.9
125,2024,2,546555.83,285216.0,0,0,1,0.88
125,2024,3,455542.93,306764.55,1,0,1,0.69
125,2024,4,406094.72,246069.36,0,0,0,0.9
125,2024,5,609542.39,244622.98,0,0,1,0.94
125,2024,6,549023.23,291973.89,3,0,1,0.87
125,2024,7,394538.92,210658.66,0,0,1,0.97
125,2024,8,546726.86,239223.02,2,0,1,0.97
125,2024,9,493302.03,316284.82,0,1,1,0.92
125,2024,10,469756.92,230845.16,1,0,1,0.86
125,2024,11,420117.1,180421.42,0,0,1,0.7
125,2024,12,516278.44,264310.0,1,0,1,0.6
126,2024,1,1602921.93,1069368.87,0,0,1,0.84
126,2024,2,1262424.56,687378.56,0,1,1,0.74
126,2024,3,1181308.08,567438.49,3,0,1,0.88
126,2024,4,1583654.95,1237058.86,2,0,1,0.73
126,2024,5,1543591.45,646725.45,0,1,1,0.92
126,2024,6,1362204.85,818045.0,1,0,1,0.82
126,2024,7,1591772.93,1128801.66,2,1,1,0.73
126,2024,8,1308908.21,807235.51,2,0,1,0.63
126,2024,9,1521478.14,916131.73,2,0,1,0.8
