applicant_id,year,month,turnover_declared,filing_date,due_date,filing_delay_days,tax_paid
70,2024,8,494116.77,2024-10-08,2024-09-20,18,43552.06
70,2024,9,562007.13,2024-10-25,2024-10-21,4,98224.48
70,2024,10,861413.43,2024-11-20,2024-11-20,0,125332.21
70,2024,11,836608.77,2024-12-21,2024-12-21,0,133680.93
70,2024,12,647374.1,2025-01-28,2025-01-20,8,95424.92
71,2024,1,936701.39,2024-02-20,2024-02-20,0,71126.5
71,2024,2,1056676.15,2024-03-30,2024-03-22,8,66694.74
71,2024,3,1089404.89,2024-04-21,2024-04-20,1,195210.18
71,2024,4,1022641.11,2024-05-21,2024-05-21,0,78974.77
71,2024,5,1024697.19,2024-06-21,2024-06-20,1,53650.05
71,2024,6,1314769.23,2024-07-26,2024-07-21,5,126764.4
71,2024,7,1033029.62,2024-09-02,2024-08-20,13,162839.9
71,2024,8,1369365.34,2024-09-22,2024-09-20,2,74159.49
71,2024,9,1047555.7,2024-10-24,2024-10-21,3,111020.64
71,2024,10,1293224.0,2024-11-30,2024-11-20,10,84951.17
71,2024,11,1152651.78,2024-12-23,2024-12-21,2,96265.88
71,2024,12,1174717.13,2025-01-25,2025-01-20,5,112985.85
72,2024,1,507684.17,2024-02-22,2024-02-20,2,43038.35
72,2024,2,393444.65,2024-03-27,2024-03-22,5,54971.15
72,2024,3,424799.11,2024-04-22,2024-04-20,2,58211.57
72,2024,4,431421.43,2024-05-28,2024-05-21,7,73541.03
72,2024,5,382414.31,2024-06-28,2024-06-20,8,41846.69
72,2024,6,411335.42,2024-08-05,2024-07-21,15,26498.64
72,2024,7,314366.17,2024-08-25,2024-08-20,5,40670.94
72,2024,8,368710.46,2024-09-24,2024-09-20,4,63845.85
72,2024,9,354745.87,2024-10-24,2024-10-21,3,19672.8
72,2024,10,270456.87,2024-11-21,2024-11-20,1,35670.66
72,2024,11,322475.92,2024-12-25,2024-12-21,4,54314.02
72,2024,12,245455.49,2025-01-21,2025-01-20,1,21594.19
73,2024,1,1170217.26,2024-02-27,2024-02-20,7,169952.7
73,2024,2,1081569.09,2024-03-27,2024-03-22,5,145062.3
73,2024,3,1111419.82,2024-04-21,2024-04-20,1,75476.99
73,2024,4,1397755.12,2024-05-22,2024-05-21,1,149677.35
73,2024,5,1260057.81,2024-06-21,2024-06-20,1,188976.3
73,2024,6,1167259.04,2024-07-22,2024-07-21,1,181145.62
73,2024,7,1157242.33,2024-08-31,2024-08-20,11,133838.49
73,2024,8,1128618.07,2024-09-21,2024-09-20,1,111074.9
73,2024,9,1481802.19,2024-10-30,2024-10-21,9,143562.39
73,2024,10,1418576.01,2024-11-30,2024-11-20,10,98888.16
73,2024,11,1440571.23,2024-12-28,2024-12-21,7,151006.28
73,2024,12,1264832.85,2025-01-20,2025-01-20,0,195075.08
74,2024,1,1102836.56,2024-02-27,2024-02-20,7,120912.68
74,2024,2,1260149.1,2024-03-25,2024-03-22,3,193179.54
74,2024,3,1083599.76,2024-04-23,2024-04-20,3,58372.63
74,2024,4,1065360.01,2024-06-02,2024-05-21,12,54645.87
74,2024,5,1268710.93,2024-06-22,2024-06-20,2,219072.84
74,2024,6,1104668.15,2024-07-21,2024-07-21,0,100441.5
74,2024,7,1404055.59,2024-08-25,2024-08-20,5,100196.51
74,2024,8,1102427.69,2024-09-23,2024-09-20,3,163925.5
74,2024,9,1354670.42,2024-10-25,2024-10-21,4,180700.23
74,2024,10,1451045.44,2024-11-25,2024-11-20,5,83457.28
74,2024,11,1396530.04,2024-12-27,2024-12-21,6,199337.96
74,2024,12,1392075.23,2025-01-28,2025-01-20,8,163667.94
75,2024,1,648974.14,2024-02-24,2024-02-20,4,89891.48
75,2024,2,678478.67,2024-03-25,2024-03-22,3,60765.9
75,2024,3,748666.88,2024-04-26,2024-04-20,6,125925.78
75,2024,4,625797.99,2024-05-21,2024-05-21,0,54051.11
75,2024,5,711805.22,2024-06-25,2024-06-20,5,120763.86
75,2024,6,743383.32,2024-07-22,2024-07-21,1,80288.8
75,2024,7,687760.18,2024-08-26,2024-08-20,6,83064.43
75,2024,8,806391.54,2024-09-26,2024-09-20,6,108673.21
75,2024,9,755803.38,2024-10-22,2024-10-21,1,125008.17
75,2024,10,851726.86,2024-11-28,2024-11-20,8,87375.03
75,2024,11,700071.49,2024-12-21,2024-12-21,0,62445.74
75,2024,12,680967.02,2025-01-27,2025-01-20,7,63659.58
76,2024,1,1720737.06,2024-02-22,2024-02-20,2,114223.79
76,2024,2,1955547.29,2024-03-24,2024-03-22,2,169957.83
76,2024,3,1435047.23,2024-04-23,2024-04-20,3,174691.4
76,2024,4,1668219.2,2024-05-29,2024-05-21,8,247590.46
76,2024,5,1528579.14,2024-06-21,2024-06-20,1,81971.37
76,2024,6,1870365.36,2024-07-25,2024-07-21,4,237584.04
76,2024,7,1659351.98,2024-08-27,2024-08-20,7,249965.63
76,2024,8,1829112.99,2024-09-25,2024-09-20,5,326138.37
76,2024,9,1561724.88,2024-10-24,2024-10-21,3,90256.68
76,2024,10,1728124.8,2024-11-28,2024-11-20,8,227263.34
76,2024,11,1837681.85,2024-12-31,2024-12-21,10,103287.41
76,2024,12,2076626.18,2025-01-26,2025-01-20,6,137508.94
77,2024,1,397731.04,2024-02-21,2024-02-20,1,43316.54
77,2024,2,417724.5,2024-03-23,2024-03-22,1,64622.14
77,2024,3,456798.63,2024-05-03,2024-04-20,13,56427.26
77,2024,4,464147.2,2024-05-23,2024-05-21,2,61084.91
77,2024,5,408804.39,2024-06-23,2024-06-20,3,52090.41
77,2024,6,404999.86,2024-07-26,2024-07-21,5,35230.78
77,2024,7,475875.63,2024-08-23,2024-08-20,3,68017.42
77,2024,8,464787.29,2024-10-01,2024-09-20,11,66402.13
77,2024,9,455176.65,2024-10-21,2024-10-21,0,37412.03
77,2024,10,425992.43,2024-11-23,2024-11-20,3,53550.65
77,2024,11,491941.04,2024-12-21,2024-12-21,0,47700.95
77,2024,12,383705.59,2025-01-23,2025-01-20,3,54683.13
78,2024,1,897676.67,2024-02-24,2024-02-20,4,52141.71
78,2024,2,1187390.14,2024-03-31,2024-03-22,9,132884.27
78,2024,3,1052865.45,2024-04-26,2024-04-20,6,103189.5
78,2024,4,1089420.48,2024-05-24,2024-05-21,3,137780.24
78,2024,5,1083648.06,2024-06-22,2024-06-20,2,109797.09
78,2024,6,1057363.14,2024-07-27,2024-07-21,6,121435.57
78,2024,7,1086901.96,2024-08-24,2024-08-20,4,116527.19
78,2024,8,1358008.23,2024-09-20,2024-09-20,0,154324.52
78,2024,9,1370682.09,2024-10-22,2024-10-21,1,215328.04
78,2024,10,1412024.59,2024-11-20,2024-11-20,0,201142.3
78,2024,11,1758938.86,2024-12-29,2024-12-21,8,285344.41
78,2024,12,1515609.67,2025-01-23,2025-01-20,3,169045.38
79,2024,1,1835528.22,2024-03-03,2024-02-20,12,179905.94
79,2024,2,1772411.73,2024-03-24,2024-03-22,2,227237.41
79,2024,3,1460770.48,2024-04-20,2024-04-20,0,95991.08
79,2024,4,1474113.0,2024-05-25,2024-05-21,4,81425.11
79,2024,5,1240182.19,2024-06-26,2024-06-20,6,121898.44
79,2024,6,1520462.12,2024-07-25,2024-07-21,4,135965.52
79,2024,7,1260998.73,2024-08-24,2024-08-20,4,192751.83
79,2024,8,1077816.83,2024-09-25,2024-09-20,5,136506.74
79,2024,9,993027.55,2024-10-25,2024-10-21,4,165093.69
79,2024,10,1216826.69,2024-11-27,2024-11-20,7,94943.62
79,2024,11,1129427.59,2024-12-21,2024-12-21,0,128238.79
79,2024,12,861734.86,2025-01-23,2025-01-20,3,82144.33
80,2024,1,1292314.87,2024-02-23,2024-02-20,3,160890.21
80,2024,2,1346996.47,2024-03-27,2024-03-22,5,224998.72
80,2024,3,1409430.57,2024-04-22,2024-04-20,2,157545.56
80,2024,4,1384851.37,2024-05-31,2024-05-21,10,178288.9
80,2024,5,1374417.47,2024-06-22,2024-06-20,2,158909.19
80,2024,6,1335743.64,2024-07-24,2024-07-21,3,144915.92
80,2024,7,1372533.05,2024-08-26,2024-08-20,6,223208.08
80,2024,8,1314634.14,2024-09-24,2024-09-20,4,202421.46
80,2024,9,1514021.82,2024-10-28,2024-10-21,7,156325.3
80,2024,10,1355568.68,2024-11-24,2024-11-20,4,137456.87
80,2024,11,1503496.24,2024-12-21,2024-12-21,0,262435.77
80,2024,12,1666684.25,2025-01-24,2025-01-20,4,242783.67
81,2024,1,1630136.79,2024-02-22,2024-02-20,2,231376.92
81,2024,2,1446032.92,2024-03-25,2024-03-22,3,221966.98
81,2024,3,1446793.66,2024-04-22,2024-04-20,2,177862.69
81,2024,4,1160934.27,2024-05-22,2024-05-21,1,142465.05
81,2024,5,1139398.62,2024-06-22,2024-06-20,2,148613.5
81,2024,6,1229516.32,2024-07-27,2024-07-21,6,69927.11
81,2024,7,1172593.47,2024-08-20,2024-08-20,0,87500.64
81,2024,8,1087041.57,2024-09-23,2024-09-20,3,181092.82
81,2024,9,922915.75,2024-10-24,2024-10-21,3,158467.99
81,2024,10,893213.46,2024-11-22,2024-11-20,2,46863.84
81,2024,11,1015151.36,2024-12-30,2024-12-21,9,83127.97
81,2024,12,935689.68,2025-01-21,2025-01-20,1,154758.64
82,2024,1,917547.31,2024-02-22,2024-02-20,2,118263.71
82,2024,2,816950.24,2024-03-29,2024-03-22,7,45624.93
82,2024,3,920465.86,2024-04-26,2024-04-20,6,48806.99
82,2024,4,887367.67,2024-05-26,2024-05-21,5,92234.53
82,2024,5,937924.06,2024-06-29,2024-06-20,9,85594.68
82,2024,6,846654.08,2024-07-26,2024-07-21,5,54951.07
82,2024,7,818227.03,2024-08-28,2024-08-20,8,58798.02
82,2024,8,807395.95,2024-09-28,2024-09-20,8,67193.18
82,2024,9,849969.81,2024-10-23,2024-10-21,2,76398.05
82,2024,10,917658.95,2024-11-20,2024-11-20,0,66066.71
82,2024,11,1005335.31,2024-12-23,2024-12-21,2,92780.17
82,2024,12,846227.56,2025-01-21,2025-01-20,1,48747.13
83,2024,1,821070.36,2024-02-21,2024-02-20,1,85117.87
83,2024,2,792261.13,2024-03-28,2024-03-22,6,78288.64
83,2024,3,883936.08,2024-04-29,2024-04-20,9,58097.24
83,2024,4,704246.35,2024-05-30,2024-05-21,9,104071.68
83,2024,5,760825.54,2024-06-20,2024-06-20,0,86800.55
83,2024,6,763890.98,2024-07-22,2024-07-21,1,76432.13
83,2024,7,600204.32,2024-08-25,2024-08-20,5,34741.12
83,2024,8,640172.86,2024-09-21,2024-09-20,1,65886.55
83,2024,9,612517.16,2024-10-28,2024-10-21,7,63073.46
83,2024,10,537239.63,2024-12-01,2024-11-20,11,88752.13
83,2024,11,514068.46,2024-12-24,2024-12-21,3,90091.38
83,2024,12,548111.53,2025-01-20,2025-01-20,0,44956.71
84,2024,1,577956.99,2024-02-21,2024-02-20,1,51784.76
84,2024,2,531687.76,2024-04-01,2024-03-22,10,32384.08
84,2024,3,561227.84,2024-04-25,2024-04-20,5,42905.53
84,2024,4,648491.75,2024-05-22,2024-05-21,1,63895.68
84,2024,5,646115.55,2024-06-26,2024-06-20,6,97991.87
84,2024,6,587574.86,2024-07-22,2024-07-21,1,61746.96
84,2024,7,673712.54,2024-08-28,2024-08-20,8,73250.38
84,2024,8,510810.39,2024-09-24,2024-09-20,4,56395.9
84,2024,9,662968.71,2024-10-23,2024-10-21,2,58077.67
84,2024,10,705822.9,2024-11-25,2024-11-20,5,35340.96
84,2024,11,709999.48,2024-12-25,2024-12-21,4,80005.73
84,2024,12,652073.86,2025-01-22,2025-01-20,2,103766.73
85,2024,1,690130.43,2024-02-24,2024-02-20,4,91226.2
85,2024,2,785564.37,2024-04-27,2024-03-22,36,91394.68
85,2024,3,704165.87,2024-04-28,2024-04-20,8,102874.26
85,2024,4,856072.46,2024-06-18,2024-05-21,28,76261.49
85,2024,5,792294.0,2024-08-15,2024-06-20,56,52281.11
85,2024,6,738955.72,2024-08-01,2024-07-21,11,90405.53
85,2024,7,738113.92,2024-09-01,2024-08-20,12,78354.57
85,2024,8,859889.98,2024-10-10,2024-09-20,20,150020.04
85,2024,9,794614.22,2024-12-01,2024-10-21,41,110191.64
85,2024,10,817301.62,2025-01-13,2024-11-20,54,68634.43
85,2024,11,948425.31,2024-12-27,2024-12-21,6,103239.27
85,2024,12,820669.35,2025-02-21,2025-01-20,32,145909.15
86,2024,1,986271.84,2024-02-26,2024-02-20,6,126180.44
86,2024,2,878383.56,2024-03-23,2024-03-22,1,122920.87
86,2024,3,1179204.18,2024-04-24,2024-04-20,4,59274.09
86,2024,4,1014822.38,2024-05-23,2024-05-21,2,169665.97
86,2024,5,1150455.02,2024-06-28,2024-06-20,8,119315.06
86,2024,6,1251345.37,2024-07-23,2024-07-21,2,176976.47
86,2024,7,1246885.06,2024-08-25,2024-08-20,5,149572.7
86,2024,8,1242904.45,2024-09-29,2024-09-20,9,167024.79
86,2024,9,1020894.92,2024-10-22,2024-10-21,1,55151.99
86,2024,10,1282406.83,2024-11-20,2024-11-20,0,176086.9
86,2024,11,1266951.23,2024-12-21,2024-12-21,0,121487.09
86,2024,12,1317534.17,2025-01-29,2025-01-20,9,207604.77
87,2024,1,561915.81,2024-02-27,2024-02-20,7,84194.97
87,2024,2,634983.35,2024-04-09,2024-03-22,18,32445.16
87,2024,3,570463.47,2024-04-28,2024-04-20,8,97955.55
87,2024,4,545080.05,2024-05-25,2024-05-21,4,42951.05
87,2024,5,455076.27,2024-06-22,2024-06-20,2,39385.71
87,2024,6,573401.08,2024-07-25,2024-07-21,4,55342.8
87,2024,7,426588.23,2024-08-25,2024-08-20,5,55348.78
87,2024,8,436413.16,2024-09-26,2024-09-20,6,62544.66
87,2024,9,406002.91,2024-10-26,2024-10-21,5,46363.55
87,2024,10,565103.17,2024-11-23,2024-11-20,3,94703.37
87,2024,11,571974.6,2024-12-23,2024-12-21,2,43179.1
87,2024,12,588951.75,2025-01-22,2025-01-20,2,96051.62
88,2024,1,1343320.44,2024-02-21,2024-02-20,1,163525.18
88,2024,2,1492604.88,2024-03-25,2024-03-22,3,184399.27
88,2024,3,1505058.6,2024-04-20,2024-04-20,0,185826.92
88,2024,4,1137517.93,2024-05-28,2024-05-21,7,75840.63
88,2024,5,1285783.47,2024-06-27,2024-06-20,7,107685.89
88,2024,6,1515754.87,2024-07-26,2024-07-21,5,120707.86
88,2024,7,1510954.76,2024-08-26,2024-08-20,6,229201.04
88,2024,8,1370552.98,2024-09-25,2024-09-20,5,189324.4
88,2024,9,1831773.7,2024-10-21,2024-10-21,0,256609.8
88,2024,10,1629585.64,2024-11-25,2024-11-20,5,135059.63
88,2024,11,1596671.4,2024-12-28,2024-12-21,7,174053.78
88,2024,12,1856476.41,2025-01-26,2025-01-20,6,247515.86
89,2024,1,1029790.26,2024-02-23,2024-02-20,3,177163.79
89,2024,2,1169901.21,2024-04-19,2024-03-22,28,209837.98
89,2024,3,1121125.13,2024-05-15,2024-04-20,25,155189.0
89,2024,4,1235794.39,2024-06-02,2024-05-21,12,119861.35
89,2024,5,1327087.24,2024-07-24,2024-06-20,34,218829.14
89,2024,6,1121760.69,2024-08-29,2024-07-21,39,96618.7
89,2024,7,1238047.45,2024-08-20,2024-08-20,0,134144.91
89,2024,8,1080871.22,2024-10-03,2024-09-20,13,81388.59
89,2024,9,1130426.41,2024-11-03,2024-10-21,13,140553.32
89,2024,10,1869100.59,2024-11-30,2024-11-20,10,331115.71
89,2024,11,1705364.77,2025-01-27,2024-12-21,37,140689.08
89,2024,12,1762237.01,2025-02-11,2025-01-20,22,231521.48
90,2024,1,636123.81,2024-02-24,2024-02-20,4,98629.52
90,2024,2,635194.2,2024-03-22,2024-03-22,0,83476.35
90,2024,3,646999.74,2024-04-27,2024-04-20,7,53411.92
90,2024,4,579081.45,2024-05-22,2024-05-21,1,46897.89
90,2024,5,660059.45,2024-06-25,2024-06-20,5,37673.73
90,2024,6,673700.79,2024-07-26,2024-07-21,5,103234.17
90,2024,7,840501.29,2024-08-28,2024-08-20,8,126787.46
90,2024,8,727038.0,2024-10-06,2024-09-20,16,108570.63
90,2024,9,706074.03,2024-10-25,2024-10-21,4,88443.88
90,2024,10,660429.36,2024-11-20,2024-11-20,0,38231.8
90,2024,11,685614.07,2024-12-23,2024-12-21,2,62203.25
90,2024,12,881330.15,2025-01-25,2025-01-20,5,51516.98
91,2024,1,533403.7,2024-02-20,2024-02-20,0,57313.9
91,2024,2,457777.95,2024-03-23,2024-03-22,1,60153.89
91,2024,3,429564.02,2024-04-23,2024-04-20,3,59315.65
91,2024,4,521630.88,2024-05-22,2024-05-21,1,46080.44
91,2024,5,489130.29,2024-06-20,2024-06-20,0,30550.07
91,2024,6,585313.01,2024-07-28,2024-07-21,7,47003.3
91,2024,7,552738.94,2024-08-24,2024-08-20,4,75042.12
91,2024,8,465296.81,2024-09-23,2024-09-20,3,46487.62
91,2024,9,598201.11,2024-10-28,2024-10-21,7,98339.45
91,2024,10,585573.38,2024-11-22,2024-11-20,2,55131.82
91,2024,11,660523.4,2024-12-25,2024-12-21,4,100254.76
91,2024,12,560279.85,2025-01-22,2025-01-20,2,51918.43
92,2024,1,420145.36,2024-02-26,2024-02-20,6,53515.08
92,2024,2,412125.39,2024-03-31,2024-03-22,9,62900.28
92,2024,3,413921.01,2024-04-22,2024-04-20,2,51540.44
92,2024,4,517626.23,2024-05-21,2024-05-21,0,43127.16
92,2024,5,515339.98,2024-06-23,2024-06-20,3,74312.54
92,2024,6,520609.03,2024-07-27,2024-07-21,6,42486.81
92,2024,7,586554.59,2024-08-24,2024-08-20,4,33940.31
92,2024,8,519880.05,2024-09-28,2024-09-20,8,55450.54
92,2024,9,618262.57,2024-10-21,2024-10-21,0,91545.26
92,2024,10,879521.72,2024-11-23,2024-11-20,3,132644.57
92,2024,11,705178.42,2024-12-21,2024-12-21,0,66693.69
92,2024,12,695176.71,2025-01-22,2025-01-20,2,87757.15
93,2024,1,908622.92,2024-03-21,2024-02-20,30,105331.22
93,2024,2,1241217.83,2024-04-02,2024-03-22,11,200619.64
93,2024,3,1085270.66,2024-05-01,2024-04-20,11,81832.58
93,2024,4,1028179.86,2024-07-01,2024-05-21,41,172842.2
93,2024,5,1258506.43,2024-06-27,2024-06-20,7,118805.21
93,2024,6,1179016.24,2024-09-08,2024-07-21,49,165441.45
93,2024,7,1386318.79,2024-08-31,2024-08-20,11,177405.97
93,2024,8,1134458.14,2024-10-24,2024-09-20,34,142026.67
93,2024,9,1410079.44,2024-11-10,2024-10-21,20,183442.04
93,2024,10,1172560.7,2024-12-24,2024-11-20,34,83364.84
93,2024,11,1189301.46,2025-01-06,2024-12-21,16,181481.31
93,2024,12,1122077.54,2025-02-11,2025-01-20,22,88108.63
94,2024,1,371286.08,2024-02-23,2024-02-20,3,29678.98
94,2024,2,414486.9,2024-03-27,2024-03-22,5,33603.48
94,2024,3,458261.9,2024-04-22,2024-04-20,2,79662.63
94,2024,4,399027.06,2024-05-29,2024-05-21,8,58341.98
94,2024,5,392967.07,2024-06-26,2024-06-20,6,29060.62
94,2024,6,492206.62,2024-07-27,2024-07-21,6,47825.86
94,2024,7,364081.74,2024-08-25,2024-08-20,5,19624.84
94,2024,8,401228.29,2024-09-23,2024-09-20,3,35217.78
94,2024,9,447380.9,2024-10-27,2024-10-21,6,56432.28
94,2024,10,518384.28,2024-11-25,2024-11-20,5,28877.96
94,2024,11,410330.77,2024-12-22,2024-12-21,1,31069.12
94,2024,12,435002.59,2025-01-20,2025-01-20,0,71818.79
95,2024,1,1054902.28,2024-02-22,2024-02-20,2,128788.42
95,2024,2,1062774.75,2024-03-27,2024-03-22,5,56108.09
95,2024,3,1217434.51,2024-04-22,2024-04-20,2,204996.94
95,2024,4,955971.61,2024-06-01,2024-05-21,11,131989.86
95,2024,5,1147340.87,2024-06-23,2024-06-20,3,174813.25
95,2024,6,1066043.11,2024-07-25,2024-07-21,4,183034.09
95,2024,7,1159055.53,2024-08-23,2024-08-20,3,94137.9
95,2024,8,1369852.4,2024-09-20,2024-09-20,0,186187.78
95,2024,9,1424580.38,2024-10-22,2024-10-21,1,252183.83
95,2024,10,1534257.3,2024-11-21,2024-11-20,1,252563.75
95,2024,11,1394777.22,2024-12-30,2024-12-21,9,81593.18
95,2024,12,1159787.62,2025-01-25,2025-01-20,5,197326.51
96,2024,1,1187682.21,2024-02-21,2024-02-20,1,117777.0
96,2024,2,1336126.65,2024-03-25,2024-03-22,3,170945.9
96,2024,3,1627018.47,2024-04-21,2024-04-20,1,133076.2
96,2024,4,1273357.13,2024-06-03,2024-05-21,13,165642.93
96,2024,5,1375090.89,2024-06-25,2024-06-20,5,164475.84
96,2024,6,1560458.93,2024-07-24,2024-07-21,3,144496.12
96,2024,7,1271808.99,2024-09-02,2024-08-20,13,195133.08
96,2024,8,1640110.48,2024-09-23,2024-09-20,3,263558.12
96,2024,9,1757876.66,2024-10-23,2024-10-21,2,290328.2
96,2024,10,1455288.87,2024-11-21,2024-11-20,1,88165.77
96,2024,11,1625706.32,2024-12-23,2024-12-21,2,221511.08
96,2024,12,1409891.99,2025-01-29,2025-01-20,9,163716.37
97,2024,1,1268090.29,2024-02-25,2024-02-20,5,147340.18
97,2024,2,1384523.85,2024-03-25,2024-03-22,3,152788.78
97,2024,3,1224167.33,2024-04-20,2024-04-20,0,120708.08
97,2024,4,1441637.9,2024-05-26,2024-05-21,5,206203.93
97,2024,5,1377313.24,2024-07-02,2024-06-20,12,116911.32
97,2024,6,1399998.71,2024-07-23,2024-07-21,2,237655.49
97,2024,7,1415954.91,2024-08-26,2024-08-20,6,77535.69
97,2024,8,1360296.66,2024-09-23,2024-09-20,3,103913.15
97,2024,9,1740977.14,2024-10-22,2024-10-21,1,176651.72
97,2024,10,1376276.21,2024-11-25,2024-11-20,5,227817.97
97,2024,11,1578719.73,2024-12-31,2024-12-21,10,270931.76
97,2024,12,1478022.44,2025-01-24,2025-01-20,4,179685.78
98,2024,1,429768.33,2024-02-21,2024-02-20,1,46322.88
98,2024,2,452120.58,2024-03-24,2024-03-22,2,56928.8
98,2024,3,450587.9,2024-04-23,2024-04-20,3,58912.73
98,2024,4,427779.5,2024-05-27,2024-05-21,6,47390.11
98,2024,5,408160.22,2024-06-27,2024-06-20,7,63095.68
98,2024,6,379711.12,2024-07-21,2024-07-21,0,37860.32
98,2024,7,347004.03,2024-08-20,2024-08-20,0,27896.61
98,2024,8,382015.37,2024-09-24,2024-09-20,4,36934.04
98,2024,9,304576.68,2024-10-21,2024-10-21,0,48591.69
98,2024,10,331608.21,2024-11-22,2024-11-20,2,44327.75
98,2024,11,339283.63,2025-01-03,2024-12-21,13,57833.87
98,2024,12,259132.11,2025-01-21,2025-01-20,1,15360.14
99,2024,1,405844.29,2024-02-21,2024-02-20,1,30667.23
99,2024,2,407708.13,2024-03-22,2024-03-22,0,36429.95
99,2024,3,452652.2,2024-04-26,2024-04-20,6,62855.33
99,2024,4,370409.03,2024-05-23,2024-05-21,2,52499.38
99,2024,5,438005.97,2024-06-20,2024-06-20,0,78750.26
99,2024,6,392483.32,2024-07-30,2024-07-21,9,57371.93
99,2024,7,391774.35,2024-08-30,2024-08-20,10,20023.35
99,2024,8,312428.24,2024-09-20,2024-09-20,0,49020.04
99,2024,9,343068.77,2024-10-27,2024-10-21,6,35162.99
99,2024,10,291512.85,2024-11-28,2024-11-20,8,36553.96
99,2024,11,297000.48,2024-12-21,2024-12-21,0,33074.13
99,2024,12,268577.75,2025-01-26,2025-01-20,6,40004.89
100,2024,1,396115.11,2024-03-02,2024-02-20,11,31491.32
100,2024,2,487805.03,2024-03-25,2024-03-22,3,54476.59
100,2024,3,436427.59,2024-04-21,2024-04-20,1,66414.11
100,2024,4,503703.89,2024-05-24,2024-05-21,3,72496.26
100,2024,5,460730.72,2024-06-22,2024-06-20,2,70468.27
100,2024,6,435534.57,2024-07-28,2024-07-21,7,32412.51
100,2024,7,515042.88,2024-08-22,2024-08-20,2,72483.2
100,2024,8,455139.11,2024-09-30,2024-09-20,10,49380.93
100,2024,9,507659.46,2024-10-25,2024-10-21,4,50111.58
100,2024,10,697895.17,2024-11-22,2024-11-20,2,120481.84
100,2024,11,768345.83,2024-12-24,2024-12-21,3,121751.2
100,2024,12,701727.47,2025-01-24,2025-01-20,4,97644.79
101,2024,1,1229287.31,2024-03-08,2024-02-20,17,147377.44
101,2024,2,1053218.1,2024-04-14,2024-03-22,23,55842.87
101,2024,3,1149552.86,2024-05-20,2024-04-20,30,195284.6
101,2024,4,1050169.87,2024-06-07,2024-05-21,17,182564.56
101,2024,5,1138794.48,2024-07-04,2024-06-20,14,150183.2
101,2024,6,1256580.97,2024-08-15,2024-07-21,25,162122.63
101,2024,7,1406001.11,2024-08-28,2024-08-20,8,249456.06
101,2024,8,1102798.56,2024-09-28,2024-09-20,8,111143.02
101,2024,9,1301668.98,2024-11-25,2024-10-21,35,96953.55
101,2024,10,1169798.67,2024-11-27,2024-11-20,7,145098.26
101,2024,11,1228878.04,2025-01-24,2024-12-21,34,204382.93
101,2024,12,1173551.24,2025-02-20,2025-01-20,31,74591.75
102,2024,1,758503.94,2024-02-23,2024-02-20,3,105866.82
102,2024,2,925384.02,2024-03-23,2024-03-22,1,68728.25
102,2024,3,868866.83,2024-04-21,2024-04-20,1,152216.17
102,2024,4,892052.61,2024-05-26,2024-05-21,5,71627.48
102,2024,5,1032429.6,2024-06-25,2024-06-20,5,61013.83
102,2024,6,891559.25,2024-07-31,2024-07-21,10,104677.19
102,2024,7,950174.01,2024-08-26,2024-08-20,6,153702.01
102,2024,8,1014100.1,2024-09-24,2024-09-20,4,71407.46
102,2024,9,926699.6,2024-10-29,2024-10-21,8,110961.98
102,2024,10,1115207.82,2024-11-21,2024-11-20,1,65729.44
102,2024,11,1305062.09,2024-12-22,2024-12-21,1,212126.01
102,2024,12,1016982.88,2025-01-24,2025-01-20,4,78041.24
103,2024,1,1293604.06,2024-02-27,2024-02-20,7,144523.26
103,2024,2,1316022.61,2024-03-22,2024-03-22,0,226474.4
103,2024,3,1242743.17,2024-04-20,2024-04-20,0,143315.32
103,2024,4,1271422.05,2024-05-23,2024-05-21,2,109097.33
103,2024,5,1065484.71,2024-06-25,2024-06-20,5,73038.93
103,2024,6,1115407.52,2024-07-27,2024-07-21,6,113660.92
103,2024,7,1379016.26,2024-08-25,2024-08-20,5,163222.22
103,2024,8,1523238.69,2024-10-01,2024-09-20,11,250269.82
103,2024,9,1307454.51,2024-10-23,2024-10-21,2,163297.48
103,2024,10,1449692.91,2024-11-26,2024-11-20,6,126744.52
103,2024,11,1537757.69,2024-12-23,2024-12-21,2,168107.46
103,2024,12,1476165.77,2025-01-21,2025-01-20,1,210374.63
104,2024,1,798934.87,2024-02-26,2024-02-20,6,124073.0
104,2024,2,712989.16,2024-03-27,2024-03-22,5,58741.41
104,2024,3,871114.37,2024-04-25,2024-04-20,5,126591.83
104,2024,4,786521.91,2024-05-21,2024-05-21,0,132456.82
104,2024,5,703681.88,2024-06-27,2024-06-20,7,87200.25
104,2024,6,791532.46,2024-07-29,2024-07-21,8,136887.12
104,2024,7,792594.8,2024-08-20,2024-08-20,0,129327.81
104,2024,8,807542.08,2024-09-21,2024-09-20,1,106313.57
104,2024,9,823566.07,2024-10-27,2024-10-21,6,139280.28
104,2024,10,934329.77,2024-11-21,2024-11-20,1,134462.41
104,2024,11,818830.38,2024-12-29,2024-12-21,8,93472.26
104,2024,12,1025291.67,2025-01-26,2025-01-20,6,124949.33
105,2024,1,1420372.18,2024-02-20,2024-02-20,0,90448.15
105,2024,2,1682615.81,2024-04-01,2024-03-22,10,155442.92
105,2024,3,1685151.43,2024-04-20,2024-04-20,0,139631.07
